N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
3383	1106.45	30.6272	17.2749	-82.7082	94
3384	1097.87	31.7044	16.0273	1.71704	42
3385	1344.47	35.4114	24.6978	-10.079	495
3386	1162.52	13.2785	14.9013	-12.6424	466
3387	1004.86	19.1443	13.8561	-35.3053	30
3388	1463.39	21.3939	19.4097	2.75178	66
3389	1206.04	21.1717	22.334	13.124	367
3390	1323.94	29.9369	18.384	112.165	142
3391	1013.57	21.8475	16.8402	104.646	42
3392	1227.58	13.6643	20.6123	147.328	55
3393	1244.6	22.3741	22.5338	155.301	58
3394	1317.24	27.472	12.0426	11.003	129
3395	1174.38	18.1449	24.0762	-21.3549	72
3396	1143.49	26.7015	5.83615	82.9987	37
3397	1475.82	8.58678	18.4345	-24.4354	339
3398	1260.05	20.8577	5.12345	178.571	40
3399	1134.05	13.2614	11.7539	-176.949	140
3400	1106.01	22.9925	22.5965	-62.9732	324
3401	1254.65	22.8876	24.2516	-155.689	89
3402	1408.62	7.02191	23.906	71.0863	611
3403	1215.4	17.2952	8.69285	-10.7377	120
3404	1065.95	19.08	16.9891	167.643	31
3405	1114.31	14.3979	16.4299	-172.59	47
3406	1226.09	11.523	7.40121	-62.6375	100
3407	1437.76	18.243	23.861	-121.19	52
3408	1079.68	55.3194	18.6591	-161.746	25
3409	1308.7	22.2465	21.3713	40.2215	60
3410	1190.04	24.9925	20.4588	139.098	39
3411	1034.42	22.1072	20.3932	-36.4312	45
3412	1032.93	12.9559	15.1692	133.423	61
3413	1213.5	31.9708	19.1956	-152.708	23
3414	1040.65	24.3147	6.58376	17.1297	24
3415	1422.15	24.9672	25.241	35.9849	42
3416	1049.53	47.6527	11.5886	23.292	42
3417	1118.85	15.4215	23.7617	-168.898	36
3418	1298.52	39.7818	16.0855	170.402	12
3419	1139.61	25.8093	16.2784	-9.01741	28
3420	1347.19	16.3557	12.5977	-27.3191	91
3421	1049.92	9.25244	23.8962	86.6326	644
3422	1031.02	30.4952	21.1895	126.646	22
3423	1475.39	18.3438	20.8018	-8.90955	129
3424	1472.69	28.6856	11.3843	46.4569	58
3425	1334.59	18.0313	8.6313	-51.8931	51
3426	1022.25	17.0926	19.3341	35.2802	18
3427	1106.19	20.3751	13.4087	-15.0863	150
3428	1029.02	36.7072	6.87863	-64.6232	19
3429	1086.87	20.9735	2.35586	-103.876	217
3430	1092.59	9.36692	21.6133	-77.9369	274
3431	1274.48	21.9475	2.28944	-36.2014	36
3432	1141.83	16.0347	9.43482	-124.079	87
3433	1203.16	26.5994	10.8268	-140.587	22
3434	1158.11	20.5598	23.7417	83.4655	20
3435	1111.84	11.9914	8.89035	3.47352	120
3436	1282.78	38.9432	24.5778	-88.7549	19
3437	1120.51	13.8239	12.3033	2.63052	65
3438	1052.89	9.38741	21.0159	-38.1327	237
3439	1487.3	34.0045	19.6383	46.7204	24
3440	1451.53	21.2489	20.6952	-64.1416	28
3441	1165.48	31.9697	7.18967	120.367	34
3442	1389.48	13.1965	24.2116	123.404	125
3443	1009.92	13.8566	8.37841	89.631	80
3444	1014.58	20.6201	23.8372	31.9848	54
3445	1327.73	26.5179	8.81865	146.794	52
3446	1099.87	24.5007	13.2232	-23.3454	65
3447	1091.9	18.113	23.6024	-156.568	49
3448	1110.24	28.6121	25.1688	-104.649	21
3449	1075.84	35.8975	23.2634	100.474	40
3450	1183.62	14.2158	15.0801	-43.2513	91
3451	1113.12	51.0569	20.0673	-59.99	79
3452	1243.03	18.8958	22.3666	57.0203	48
3453	1277.06	23.481	19.4825	123.901	39
3454	1196.5	21.7522	13.9789	37.6991	48
3455	1000.54	19.2028	17.7304	-119.195	16
3456	1073.09	14.6496	15.7595	-105.773	82
3457	1137	15.3443	23.5747	-179.254	134
3458	1361.75	10.4689	25.3936	-168.417	147
3459	1388.78	32.2844	7.89989	-102.405	48
3460	1301.54	41.9704	14.4666	17.6006	170
3461	1041.47	19.9058	22.0623	145.067	22
3462	1004.96	20.1601	25.7429	94.172	8
3463	1109.73	26.0062	19.4305	39.2504	24
3464	1429.11	13.1051	23.8521	-64.5411	44
3465	1444.46	17.9512	23.604	54.7971	59
3466	1405.68	37.5303	9.04278	71.7617	116
3467	1444.81	23.0032	24.1251	100.147	47
3468	1410.48	28.3855	5.10676	32.3151	41
3469	1168.62	14.6652	22.2482	-104.228	77
3470	1331.96	20.5161	9.17088	-63.3141	35
3471	1367.42	24.5642	7.66901	-36.3652	42
3472	1143.38	21.4538	19.8737	-78.5838	25
3473	1139.54	17.5988	19.7885	-51.817	45
3474	1103.7	14.9938	15.4597	-86.9062	78
3475	1257.02	36.237	11.4548	-169.012	74
3476	1000.16	28.6713	17.1703	-90.089	262
3477	1124.02	19.9062	23.8067	91.6783	114
3478	1336.8	13.9333	19.96	85.6748	151
3479	1321.23	15.9073	20.8515	-79.9693	104
3480	1038.31	19.1343	20.3865	97.4765	39
3481	1002.2	27.0502	11.8047	113.917	143
3482	1046.79	31.794	24.8169	-97.5161	45
3483	1019.17	20.7818	24.2627	11.6488	35
3484	1300.19	23.2965	8.14446	-106.088	122
3485	1065.15	25.9398	24.284	72.5662	41
3486	1259.57	16.0591	23.9956	-91.7382	29
3487	1191.82	17.132	24.8559	-179.509	22
3488	1358.93	30.0306	16.2173	136.586	55
3489	1054.66	29.7773	19.8764	154.222	53
3490	1120.65	13.4872	23.8554	-88.0457	98
3491	1302.33	15.3587	19.3093	-4.98611	75
3492	1132.9	28.8122	19.0469	85.4979	22
3493	1459.57	17.9403	20.7532	119.394	49
3494	1148.19	17.0064	15.9917	82.9559	118
3495	1339.15	13.9069	17.5268	55.2097	201
3496	1161.78	13.6496	11.9555	51.6883	36
3497	1041.54	13.4722	24.7702	-21.3388	85
3498	1161.44	35.3445	22.9223	173.881	32
3499	1045.55	24.5438	10.4428	66.0779	24
3500	1407.43	15.702	24.4893	10.8872	178
3501	1316.53	20.2912	18.7122	-4.74933	29
3502	1167.05	16.4133	25.7148	-101.207	68
3503	1014	14.6497	20.0292	22.2563	64
3504	1091.44	14.6457	20.8299	-150.627	42
3505	1365.36	21.7627	21.0145	162.542	57
3506	1403.75	17.1396	18.4162	35.1095	41
3507	1171.08	14.6742	16.044	-12.0881	99
3508	1099.78	25.9941	12.9673	17.3616	34
3509	1081.26	24.6635	7.59679	-12.578	27
3510	1260.11	42.0691	6.33846	177.702	92
3511	1397.71	12.5979	17.0295	152.354	213
3512	1320.9	14.2128	8.61038	-157.973	116
3513	1339.91	13.9654	20.8547	-174.886	53
3514	1019.17	27.1302	22.0716	-80.716	76
3515	1281.95	15.6212	15.9397	-159.091	309
3516	1466.88	16.5914	13.7656	177.333	49
3517	1094.2	33.0458	19.1819	-19.932	25
3518	1189.81	43.8668	10.7573	169.381	13
3519	1247.63	18.249	22.137	-18.9512	37
3520	1211.33	17.3636	5.42589	2.79395	40
3521	1269.19	26.5675	16.0119	158.995	29
3522	1068.15	22.8278	7.47163	12.9592	28
3523	1099.8	20.5333	21.0723	-19.5724	32
3524	1299.17	19.7689	20.7487	111.687	47
3525	1000.57	11.4973	10.3982	-141.508	80
3526	1395.71	18.9457	9.18409	-159.695	153
3527	1171.81	14.0494	23.4029	-111.126	28
3528	1104.45	21.6467	24.6002	11.1287	36
3529	1110.63	15.5974	17.4475	-19.6485	74
3530	1408.03	16.2112	20.5878	70.7915	62
3531	1492.65	24.832	3.94812	75.0945	27
3532	1045.21	21.8827	25.3125	-173.01	25
3533	1298.71	31.8631	22.9959	69.4563	30
3534	1118.81	11.6833	18.8958	-80.2902	95
3535	1236.46	17.2838	7.05804	-175.188	29
3536	1096.34	13.632	22.8364	117.579	45
3537	1040.03	29.5973	25.6379	154.804	39
3538	1432.34	24.1038	24.2494	-115.469	126
3539	1021.08	12.4378	11.7307	9.3249	209
3540	1470.74	16.9127	17.6032	105.1	44
3541	1270.26	28.1789	6.54846	-176.317	38
3542	1256.6	24.9271	19.2376	-169.231	44
3543	1176.24	13.1029	17.3238	122.798	86
3544	1182.36	20.3733	23.6581	123.496	61
3545	1204.66	14.0822	11.9214	-40.8528	30
3546	1062.99	17.906	20.7197	-5.86205	40
3547	1271.32	12.9434	3.04817	100.254	93
3548	1238.64	20.3474	4.71168	-12.6342	65
3549	1121.88	33.0662	16.1267	-136.092	347
3550	1321.02	6.31991	6.57047	-100.831	1110
3551	1143.58	13.3515	23.6416	-47.4195	115
3552	1155.7	15.1221	19.2206	112.014	78
3553	1212.18	60.4264	10.7015	-88.117	70
3554	1331.84	14.2665	21.451	-152.738	69
3555	1061.96	47.0197	8.08137	169.961	28
3556	1236.28	22.1835	22.4788	-136.555	95
3557	1186.84	23.0712	8.04685	166.779	15
3558	1193.34	14.6965	14.9603	-19.7869	53
3559	1205.63	18.7009	12.0817	167.305	144
3560	1064.72	15.9839	15.1872	-155.236	57
3561	1020.61	21.1279	8.26777	-147.204	42
3562	1437.68	14.101	16.1925	-98.5391	71
3563	1124.28	35.0877	16.8708	-68.2003	21
3564	1185.11	14.2456	8.49036	-116.32	55
3565	1463.6	20.0918	25.7308	-148.108	45
3566	1113.75	25.2817	21.2753	114.597	41
3567	1151.64	16.6711	18.3216	-89.5684	225
3568	1110.42	14.7473	21.3608	-19.4837	107
3569	1061.84	16.7454	12.7688	106.797	61
3570	1371.35	20.1065	20.8604	167.683	38
3571	1139.83	7.64061	22.1192	-100.113	403
3572	1077.24	22.0399	24.1193	-155.41	65
3573	1015.89	20.9031	17.9214	-10.1623	31
3574	1186.53	28.6922	17.0847	77.3546	22
3575	1233.31	14.4749	25.1194	-34.7659	70
3576	1063.67	5.38702	19.084	-76.7423	894
3577	1080.11	15.3136	7.04629	-74.05	69
3578	1097.59	13.767	15.9339	-23.191	246
3579	1054.01	25.4163	17.0857	-113.596	35
3580	1401.59	25.5722	11.4374	-170.322	28
3581	1203.49	15.5169	6.98613	-54.4383	82
3582	1078.76	32.8418	6.74082	89.7537	49
3583	1335.01	38.8258	23.7683	151.947	18
3584	1171.93	24.1098	4.63378	132.906	108
3585	1248.1	17.3422	18.716	-6.53252	32
3586	1220.68	16.7051	6.26062	-68.2927	182
3587	1249.57	21.0895	17.0074	167.504	36
3588	1002.75	18.6317	17.6739	98.7563	33
3589	1067.19	22.8942	14.0883	-42.1132	29
3590	1180.5	23.1199	12.812	44.9279	31
3591	1037.2	27.1754	18.7008	-72.2377	13
3592	1166.31	17.4484	16.4205	153.179	38
3593	1027.78	31.5732	15.154	-35.8705	37
3594	1107.6	34.4979	22.9131	1.76141	57
3595	1021.53	49.0807	25.7556	137.644	8
3596	1066.72	16.3594	17.8865	-125.549	67
3597	1009.3	24.793	24.6486	-121.235	36
3598	1105.79	16.136	17.4378	-169.489	45
3599	1101.43	26.9087	17.1499	87.0288	68
3600	1188.47	24.6579	21.3066	-106.159	43
3601	1048.52	57.6136	24.7569	93.1845	19
3602	1169.71	15.9586	11.1657	170.164	29
3603	1188.96	25.6247	23.1345	-128.101	26
3604	1120.63	15.9653	17.0276	-16.1496	53
3605	1323.71	12.1446	8.88999	30.5654	104
3606	1055.42	55.1922	25.7235	82.707	38
3607	1024.29	16.5961	19.7156	127.792	20
3608	1228.5	18.6279	22.2497	37.4068	33
3609	1274.68	31.9075	17.5811	-164.815	19
3610	1207.21	29.0039	5.87403	141.125	95
3611	1010.31	18.5565	24.4729	19.2098	54
3612	1458.85	19.0566	19.7336	121.747	37
3613	1077.63	17.1121	15.8171	66.7764	33
3614	1136.24	12.0149	23.6393	-111.049	128
3615	1210.86	16.6125	9.54998	158.113	153
3616	1452.07	44.2369	24.0007	-6.99464	26
3617	1430.35	13.5349	13.0556	-64.8842	95
3618	1257.19	20.1101	19.9822	87.0583	43
3619	1016.33	24.7335	13.6025	134.887	25
3620	1176.32	45.3322	14.9769	72.2762	33
3621	1322.22	23.0729	20.3212	-94.9649	36
3622	1231.21	9.37783	13.585	12.975	113
3623	1101.3	9.47741	22.6074	73.9898	130
3624	1327.51	19.2781	17.9731	-172.44	119
3625	1136.08	13.3321	4.63323	112.13	82
3626	1215.73	32.1444	23.6897	-18.858	63
3627	1081.38	21.3611	8.22788	105.776	86
3628	1469.36	17.1906	22.7736	39.3629	42
3629	1022.55	25.0243	11.7874	23.4254	49
3630	1160.64	21.6486	7.92503	154.867	48
3631	1496.71	14.7897	9.00839	-0.0920155	62
3632	1136.54	9.13761	22.8625	-57.2493	344
3633	1439.28	32.2228	23.159	-77.6483	67
3634	1353.3	17.7901	14.2626	173.83	74
3635	1003.45	13.0474	10.4921	73.4563	105
3636	1382.93	12.0801	20.4937	-107.677	162
3637	1123.46	16.6508	1.23841	-142.736	60
3638	1094.59	10.3863	14.7367	-116.805	311
3639	1133.07	15.6753	5.94812	-138.444	73
3640	1143.81	19.2405	19.6833	-172.635	85
3641	1480.13	28.6257	23.0894	-112.534	31
3642	1459	24.0193	19.9902	156.239	473
3643	1154.16	19.6586	23.0283	-93.6176	396
3644	1393.82	22.2761	11.3372	146.486	34
3645	1147.89	17.1931	10.3066	-164.464	36
3646	1025.92	21.394	21.5976	27.1304	24
3647	1162.65	14.8623	20.2109	63.5085	38
3648	1325.63	17.0573	22.8583	-5.6308	43
3649	1082.02	23.4739	21.731	-22.7326	26
3650	1395.18	13.8119	4.17838	-169.62	52
3651	1014.19	14.4808	20.5441	-31.625	42
3652	1035.96	15.2532	23.8856	-75.1435	86
3653	1473.23	13.4157	17.2147	-162.396	87
3654	1162.79	11.1706	25.4444	15.9757	78
3655	1383.42	28.843	22.0661	-71.3543	125
3656	1120.55	22.8424	16.5461	-155.371	50
3657	1275.98	14.6339	19.4133	58.8391	92
3658	1049.99	12.8029	18.8092	-19.2001	45
3659	1404.56	20.9651	12.8292	-99.093	108
3660	1114.38	21.1249	21.8967	-108.871	57
3661	1089.73	19.2148	6.388	-124.65	55
3662	1388.6	11.2626	17.964	-15.3484	138
3663	1049.5	11.1106	17.8806	2.26449	107
3664	1138.58	12.5261	2.80306	-137.456	190
3665	1015.08	20.3031	19.5489	-159.369	61
3666	1271.42	17.0319	21.3969	97.9517	93
3667	1463.43	19.8124	2.14319	18.4216	113
3668	1262.8	23.9877	15.0428	-5.5247	29
3669	1154.26	17.7026	15.4029	-66.8553	60
3670	1239.9	23.4509	19.3941	121.381	20
3671	1161.78	30.5297	14.2526	-21.3796	26
3672	1415.18	33.5591	12.1636	135.196	23
3673	1063.68	24.3593	15.3879	-24.6752	48
3674	1121.56	37.8128	25.2419	115.885	32
3675	1235.28	31.4031	6.82681	-93.6336	139
3676	1283.81	12.8331	21.864	79.4449	97
3677	1047.56	34.8183	24.2771	-123.43	37
3678	1474.81	23.4125	24.9949	-87.3789	31
3679	1143.02	42.0526	11.1956	-149.22	21
3680	1244.31	22.5053	20.6324	-126.329	46
3681	1083.83	21.0209	8.31029	-118.509	25
3682	1035.73	33.3796	23.0558	40.1326	77
3683	1044	9.96177	13.0255	-97.3039	75
3684	1161	15.6686	18.4653	23.3034	59
3685	1004.81	36.0655	13.4555	148.608	26
3686	1248.77	12.2667	5.43023	78.9769	107
3687	1317.63	30.3185	19.3206	75.8542	50
3688	1384.51	22.8578	22.3	139.165	995
3689	1126.28	18.4152	23.7053	74.9773	132
3690	1002.65	26.2674	22.6818	-97.6433	30
3691	1088.11	19.8615	16.4997	-75.2424	41
3692	1408.21	31.8663	4.22505	135.964	52
3693	1202.67	12.2553	3.57582	-126.237	322
3694	1138.52	15.9427	12.549	-134.676	43
3695	1336.24	24.5046	17.4038	-118.591	23
3696	1462.06	15.1138	19.5787	177.379	129
3697	1065.86	25.5649	14.4082	-102.467	42
3698	1241.16	26.609	24.5713	165.95	17
3699	1425.77	29.7738	11.4371	75.7965	31
3700	1258.32	16.7801	19.8955	-67.0808	101
3701	1060.05	19.3232	15.6503	-74.5204	69
3702	1052.22	24.3596	10.9543	-13.626	35
3703	1306.54	14.8207	11.3283	-165.865	38
3704	1025.59	32.8752	24.8947	-96.9592	16
3705	1078.17	24.489	20.7016	155.649	59
3706	1157.36	15.3369	15.4276	53.1925	45
3707	1486.95	16.3626	24.9994	167.948	36
3708	1343.39	20.1486	20.3829	71.0071	25
3709	1278.24	28.8137	8.00139	9.95254	139
3710	1028.31	16.1266	19.3473	-53.1168	44
3711	1187.78	22.2998	12.0811	-173.415	28
3712	1498.39	10.3834	19.247	-29.9217	94
3713	1448.46	56.2092	19.465	-118.475	27
3714	1274.16	10.0962	19.9685	-16.6247	235
3715	1281.96	29.7549	24.9965	-53.6678	36
3716	1030.48	19.1316	19.6961	-47.1433	207
3717	1346.09	23.8088	23.4014	89.9055	33
3718	1170.27	27.017	6.48492	165.57	64
3719	1004.14	16.376	7.23076	176.378	291
3720	1365.37	15.7572	25.5483	-12.7278	118
3721	1133.79	24.9607	21.889	50.5967	60
3722	1105.77	14.3108	15.9296	-153.569	64
3723	1107.46	15.2205	19.7974	-168.152	119
3724	1099.76	30.7385	18.0396	159.133	21
3725	1032.95	21.3445	23.3335	57.6798	35
3726	1390.12	35.6805	14.8574	-132.58	40
3727	1025.73	16.1889	24.3628	161.706	37
3728	1232.15	29.8079	5.88349	156.725	34
3729	1294.11	22.8735	19.2997	179.783	48
3730	1486.17	10.8339	18.2789	-126.324	142
3731	1348.09	11.4761	18.522	-136.082	77
3732	1085.78	19.0968	24.2749	-164.019	61
3733	1370.01	13.0118	6.06195	113.469	102
3734	1073.31	6.93906	5.65235	55.3883	680
3735	1426.79	17.2187	18.0828	-66.2843	73
3736	1373.05	12.2673	22.8506	68.1475	205
3737	1299.17	14.2982	24.0233	156.504	28
3738	1254	19.1977	16.6469	-92.7088	252
3739	1400.17	15.8901	14.3486	-49.622	55
3740	1350.74	15.8256	21.7045	-149.25	68
3741	1036.23	15.1023	18.6558	-82.0415	148
3742	1216.45	10.3912	17.295	-71.367	504
3743	1022.99	41.738	22.167	163.079	24
3744	1439.59	16.1757	20.074	-80.7417	49
3745	1282.79	28.7612	22.8863	133.758	48
3746	1276.67	25.385	4.87988	6.90083	58
3747	1256.55	21.1954	11.9342	-113.435	54
3748	1131.41	19.6573	9.3196	124.007	233
3749	1495.37	13.593	25.4377	-97.7058	72
3750	1204.73	27.4441	18.7407	145.629	63
3751	1178.98	24.5893	14.9608	58.9628	29
3752	1067.41	17.2643	14.6873	-66.1214	33
3753	1113.75	14.4386	12.2519	74.024	188
3754	1273.27	17.7502	17.3639	-73.9481	47
3755	1454.79	14.3339	19.3358	-107.115	90
3756	1281.19	15.2555	13.4659	10.6547	44
3757	1159.6	21.5058	19.3078	47.7345	56
3758	1000.35	23.5914	23.0637	15.6449	30
3759	1469.18	16.4758	18.5271	-171.147	79
3760	1105.92	15.8853	25.1959	-156.284	39
3761	1404.09	21.2975	12.9686	29.1064	75
3762	1367.79	13.8068	21.1623	172.333	106
3763	1310.83	13.2061	23.5791	-26.1021	279
3764	1063.74	20.0317	16.8804	-36.0467	46
3765	1074.98	29.2638	20.2517	-125.807	52
3766	1030	38.8116	25.1252	104.67	22
3767	1096.84	17.8641	13.2204	60.7028	52
3768	1034.25	72.9094	18.7731	-84.8274	35
3769	1066.98	16.8829	22.3631	75.5629	39
3770	1063.95	20.7115	18.0423	-97.7335	54
3771	1307.66	22.9517	24.6257	-43.9069	21
3772	1188.65	12.9714	24.3441	-49.7423	48
3773	1245.5	17.4038	8.87831	23.8386	100
3774	1192.34	18.3013	23.0892	-95.0718	32
3775	1197.4	20.73	4.61826	-59.8753	211
3776	1009.94	19.3965	13.5334	82.316	30
3777	1260.27	21.5105	19.8939	144.572	57
3778	1080.01	24.1626	20.383	86.7456	27
3779	1336.98	29.0159	20.4823	-89.3639	48
3780	1012	26.917	25.5437	-19.9968	35
3781	1170.2	17.4872	23.8661	32.9275	44
3782	1355.4	14.2041	13.1953	-61.8179	72
3783	1092.51	28.0805	7.61578	17.1988	22
3784	1045.27	10.815	25.5788	-116.62	59
3785	1177.01	9.64792	16.3266	-37.288	176
3786	1031.7	15.6614	15.2466	105.572	34
3787	1294.32	15.7838	10.3137	-66.6527	104
3788	1093.44	18.9941	21.7294	-160.237	120
3789	1058.74	22.7745	15.0031	133.815	35
3790	1246.18	21.3036	8.23513	-75.1225	24
3791	1080.89	21.1737	7.888	-140.991	29
3792	1393.03	28.0227	19.4015	-94.364	470
3793	1268.44	29.6025	16.0462	-126.951	23
3794	1343.84	24.0426	12.8408	151.952	32
3795	1016.74	14.3951	18.8553	-123.173	644
3796	1095.23	10.3845	14.5385	-113.905	113
3797	1041.68	26.4217	13.0344	-88.3845	26
3798	1038.49	52.5261	21.3818	-7.71774	32
3799	1143.4	25.1216	17.9792	-25.4532	43
3800	1021.71	21.9782	6.84135	-56.4951	34
3801	1438.24	13.5593	5.04613	115.03	116
3802	1460.71	24.7588	6.18416	49.9786	52
3803	1201.64	50.7234	24.4681	-94.0751	29
3804	1438.31	14.4613	23.7409	-105.142	77
3805	1011.53	15.0081	15.6593	-136.015	43
3806	1083.35	34.2248	20.0458	-145.365	27
3807	1053.63	20.3358	20.4739	-159.115	28
3808	1032.99	9.15285	15.0091	-91.493	208
3809	1370.82	19.7803	25.2676	-8.07872	193
3810	1017.2	22.5488	13.9751	-176.384	60
3811	1431.33	16.3702	24.8033	8.11099	32
3812	1107.95	26.3522	5.8711	40.0839	146
3813	1013.44	31.1699	13.896	-10.77	27
3814	1277.28	15.4893	2.63923	72.5674	165
3815	1183.65	11.0116	21.9003	44.5737	117
3816	1244.79	23.2511	21.529	151.197	30
3817	1168.87	13.2114	23.5157	119.95	79
3818	1316.83	19.3065	22.3951	163.115	170
3819	1147.78	48.7246	19.909	-106.682	20
3820	1489.36	23.5255	8.53908	-106.859	42
3821	1339.72	28.3767	22.1072	3.2579	38
3822	1056.15	25.0497	12.2785	-122.134	160
3823	1344.54	27.0864	17.8121	136.233	113
3824	1473.84	20.2609	23.1514	108.526	54
3825	1158.15	9.99276	24.2446	-119.301	157
3826	1174.46	18.8205	11.8284	-28.3909	108
3827	1308.35	12.5134	19.9086	-52.3978	62
3828	1014.71	15.8798	21.5241	-43.8663	61
3829	1056.73	28.205	21.7871	-110.81	33
3830	1290.59	28.214	14.1671	67.142	37
3831	1153.59	15.1156	6.58136	-95.487	92
3832	1197.92	10.6444	21.0698	-102.471	127
3833	1471.11	25.0224	1.89159	58.5213	231
3834	1219.32	35.1316	12.8608	165.801	27
3835	1430.25	15.7555	11.7017	133.96	93
3836	1142.86	23.646	19.7846	130.944	52
3837	1007.09	10.925	16.7864	-70.6669	141
3838	1019.51	17.1282	25.7053	100.621	52
3839	1314.33	21.8728	16.2015	63.5204	27
3840	1138.7	15.114	21.8786	159.808	41
3841	1074.01	23.1205	25.6499	13.7878	43
3842	1395.06	19.2704	6.76554	-72.4609	44
3843	1221.7	12.8984	13.7035	-13.4695	101
3844	1427.02	31.6703	24.0619	19.6008	63
3845	1288.04	19.4759	6.42862	-161.304	60
3846	1116.08	14.9516	12.2405	65.599	81
3847	1029.63	18.3128	24.4547	170.538	41
3848	1148.64	17.3959	20.868	47.2403	27
3849	1196.33	17.2615	16.7708	-58.4583	46
3850	1027.34	25.3186	10.7938	-95.4261	25
3851	1152.95	9.35545	13.7282	107.063	340
3852	1019.19	29.5904	24.9191	136.467	20
3853	1244.15	21.1552	8.40556	138.299	41
3854	1391.11	16.2506	19.4321	7.57244	139
3855	1122.93	8.76198	20.9336	-36.7473	266
3856	1078.1	24.2998	25.5176	-46.6174	23
3857	1279.24	15.0234	23.912	-113.143	71
3858	1250.85	16.2127	23.1941	-158.844	47
3859	1445.7	20.9266	25.607	-131.471	33
3860	1330.4	21.1262	23.1069	-27.3887	82
3861	1119.74	16.4276	17.7223	22.4411	283
3862	1063.22	21.3396	13.9096	161.286	31
3863	1041.02	70.9962	20.7705	17.386	22
3864	1023.69	21.8412	25.068	-24.7708	27
3865	1162.73	25.7824	19.8344	-110.361	32
3866	1062.79	10.0958	8.2508	169.613	66
3867	1037.5	22.6961	14.8079	99.821	37
3868	1389.53	14.0384	17.2798	-83.5834	63
3869	1385.19	18.0776	17.6917	122.282	96
3870	1319.48	14.0409	16.8986	-86.7988	72
3871	1077.04	23.0787	8.56057	-25.7771	322
3872	1244.68	19.5437	19.4926	36.3295	46
3873	1325.1	24.1753	15.0982	-12.0399	34
3874	1273.72	13.9357	21.5467	141.489	66
3875	1018.92	27.5714	15.653	-3.77355	23
3876	1020.51	26.0975	20.0426	-84.4993	38
3877	1019.85	30.0972	25.7296	-116.583	27
3878	1082.85	33.3574	14.2932	171.83	49
3879	1484.73	9.95142	0.698663	35.8068	644
3880	1289.58	26.1488	21.4073	94.8904	29
3881	1313.67	14.7734	24.254	-175.472	38
3882	1367.85	28.2508	15.0532	-84.249	50
3883	1091.57	14.0322	8.85993	55.9489	61
3884	1486.45	12.3385	16.7283	-107.626	216
3885	1395.99	39.6971	18.6164	171.431	21
3886	1446.19	23.6304	4.99664	-14.0803	38
3887	1202.38	19.4057	22.8651	-61.8107	75
3888	1254.93	17.9837	7.76844	90.7917	76
3889	1400.6	32.1435	21.4259	-24.6368	47
3890	1030.68	16.8526	17.1218	116.593	30
3891	1341.38	51.9986	25.6966	-46.6549	16
3892	1302.47	26.1802	19.4412	-16.6447	209
3893	1419.77	20.4632	17.1826	42.3181	50
3894	1308.75	21.8446	22.9392	-45.4428	65
3895	1025.94	12.9923	12.9391	-103.822	78
3896	1401.92	13.8249	18.9499	141.307	71
3897	1027.91	28.1197	6.03093	139.385	32
3898	1353.76	20.6683	7.65545	-161.859	170
3899	1008.3	14.3984	13.3125	-102.292	671
3900	1216.87	19.2496	22.1029	-128.828	26
3901	1119.43	29.2711	23.7453	-108.222	94
3902	1081.43	23.3396	21.6658	141.227	58
3903	1348.54	35.4641	24.8921	-15.0943	68
3904	1214.86	21.9652	19.3594	117.316	24
3905	1097.9	13.0416	20.0995	-12.4269	43
3906	1436.35	10.9725	9.81725	-90.2926	161
3907	1478	15.6617	19.5274	103.382	62
3908	1308.18	8.57468	25.2372	-39.2569	634
3909	1011.92	23.2568	4.55498	59.8771	75
3910	1117.45	38.2741	25.3835	144.153	37
3911	1065.65	27.6513	22.611	171.666	45
3912	1300.11	24.94	15.7143	62.8179	21
3913	1186.8	31.1384	21.3515	-157.023	99
3914	1064.96	21.0805	14.3371	-165.68	30
3915	1010.57	17.0363	25.1555	-14.1029	84
3916	1128.88	23.1024	21.6085	95.3441	23
3917	1005.22	23.2618	20.5056	-120.885	41
3918	1231.72	9.52987	4.54007	-146.069	221
3919	1384.48	15.0769	13.1335	122.026	61
3920	1257.04	17.7825	11.2342	-166.427	96
3921	1006.82	23.0373	6.65856	177.941	52
3922	1143.49	14.818	9.16257	69.5748	88
3923	1083.03	18.0251	23.7669	10.059	56
3924	1374.45	12.2061	22.9204	-137.618	107
3925	1312.6	14.4085	20.9607	-26.072	67
3926	1024.47	18.8028	18.4668	-177.347	40
3927	1202.85	20.4323	18.2232	-2.29636	36
3928	1153.38	20.1065	25.4782	87.0246	22
3929	1296.78	19.5877	14.5211	58.101	37
3930	1143.84	8.54559	8.08718	21.0089	388
3931	1252.91	23.9932	24.6777	47.948	59
3932	1075.22	19.3451	25.397	170.992	181
3933	1401.71	28.3194	18.6531	-18.9622	42
3934	1158.8	25.6372	24.7025	135.095	35
3935	1304.44	22.3858	15.2113	15.1353	37
3936	1396.24	21.5207	14.6432	145.831	141
3937	1066.73	15.8858	22.8769	-40.7011	26
